ensg gene_name
ENSG00000240936-ENSG00000203498 RN7SL554P-AL139390.1
ENSG00000240977-ENSG00000224028 RN7SL283P-LINC01853
ENSG00000240980-ENSG00000151693 AC093904.1-ASAP2
ENSG00000241186-ENSG00000251967 TDGF1-RF00591
ENSG00000241224-ENSG00000261364 C3orf85-AC063923.2
ENSG00000241328-ENSG00000206538 LINC02070-VGLL3
ENSG00000241347-ENSG00000081721 RN7SL466P-DUSP12
ENSG00000241369-ENSG00000240792 LINC01192-AC079910.1
ENSG00000241383-ENSG00000085276 LINC01997-MECOM
ENSG00000241449-ENSG00000106526 AC092666.1-ACTR3C
ENSG00000241552-ENSG00000248693 RN7SL58P-LINC02100
ENSG00000241604-ENSG00000264515 RN7SL340P-AC011474.1
ENSG00000241636-ENSG00000241767 LINC01323-LINC01324
ENSG00000241667-ENSG00000187098 AC104445.1-MITF
ENSG00000241669-ENSG00000114204 LINC01327-SERPINI2
ENSG00000241684-ENSG00000243149 ADAMTS9-AS2-LINC02040
ENSG00000241696-ENSG00000201810 LINC02053-RF00096
ENSG00000241757-ENSG00000258795 RN7SL714P-AL132719.1
ENSG00000241781-ENSG00000106772 NA-PRUNE2
ENSG00000241832-ENSG00000231004 CECR3-CECR9
ENSG00000241866-ENSG00000263655 RN7SL401P-AC090125.1
ENSG00000241884-ENSG00000172340 AC114401.1-SUCLG2
ENSG00000242012-ENSG00000241098 AC084211.1-LINC01994
ENSG00000242014-ENSG00000030110 RN7SL26P-BAK1
ENSG00000242078-ENSG00000186591 AC084864.1-UBE2H
ENSG00000242118-ENSG00000231781 RN7SL201P-AC079896.1
ENSG00000242147-ENSG00000231483 AL365356.5-AL365356.4
ENSG00000242201-ENSG00000225742 RN7SL215P-LINC02036
ENSG00000242486-ENSG00000271860 NA-AL589740.1
ENSG00000242560-ENSG00000233797 RN7SL797P-UFL1-AS1
ENSG00000242593-ENSG00000230268 AC006148.1-SSU72P8
ENSG00000242611-ENSG00000242474 AC093627.6-AC093627.5
ENSG00000242622-ENSG00000175697 AC092910.3-GPR156
ENSG00000242650-ENSG00000233960 RN7SL292P-AC079763.1
ENSG00000242673-ENSG00000221516 RN7SL167P-NA
ENSG00000242741-ENSG00000239454 LINC02005-LINC02047
ENSG00000242764-ENSG00000162676 RN7SL824P-GFI1
ENSG00000242794-ENSG00000116991 RN7SL299P-SIPA1L2
ENSG00000242855-ENSG00000259826 RN7SL496P-AC072061.1
ENSG00000242880-ENSG00000172020 AC046136.1-GAP43
ENSG00000242908-ENSG00000239941 AADACL2-AS1-AC108718.1
ENSG00000242908-ENSG00000239941 AADACL2-AS1-AC108718.1
ENSG00000242989-ENSG00000264687 RN7SL332P-NA
ENSG00000243081-ENSG00000186265 AC092894.1-BTLA
ENSG00000243089-ENSG00000244464 AC107029.1-AC107029.2
ENSG00000243124-ENSG00000221101 RN7SL643P-NA
ENSG00000243274-ENSG00000178695 RN7SL571P-KCTD12
ENSG00000243276-ENSG00000144847 AC068633.1-IGSF11
ENSG00000243295-ENSG00000243903 AC114400.1-AC138057.1
ENSG00000243305-ENSG00000244545 AC026347.1-AC092924.1
ENSG00000243346-ENSG00000188803 RN7SL601P-SHISA6
ENSG00000243440-ENSG00000232884 NA-AF127936.2
ENSG00000243491-ENSG00000115750 AC082651.3-TAF1B
ENSG00000243536-ENSG00000259942 NA-NA
ENSG00000243539-ENSG00000120949 RN7SL649P-TNFRSF8
ENSG00000243541-ENSG00000226764 RN7SL104P-AC010145.1
ENSG00000243549-ENSG00000081913 RN7SL705P-PHLPP1
ENSG00000243550-ENSG00000196428 LINC01214-TSC22D2
ENSG00000243572-ENSG00000240708 LINC02017-LINC02030
ENSG00000243591-ENSG00000261627 RN7SL282P-AP005205.1
ENSG00000243593-ENSG00000145087 LINC02049-STXBP5L
ENSG00000243694-ENSG00000242145 LINC02027-AC099542.2
ENSG00000243766-ENSG00000253308 HOTTIP-AC004080.1
ENSG00000243836-ENSG00000241456 WDR86-AS1-AC005996.1
ENSG00000243903-ENSG00000242545 AC138057.1-AC126121.2
ENSG00000244030-ENSG00000144559 NA-TAMM41
ENSG00000244107-ENSG00000164736 RN7SL250P-SOX17
ENSG00000244125-ENSG00000239131 AC078882.1-NA
ENSG00000244128-ENSG00000114200 LINC01322-BCHE
ENSG00000244152-ENSG00000084207 NA-GSTP1
ENSG00000244169-ENSG00000134115 RN7SL120P-CNTN6
ENSG00000244197-ENSG00000226722 RN7SL766P-LINC00424
ENSG00000244215-ENSG00000239921 LINC02016-LINC01471
ENSG00000244260-ENSG00000200034 AC082651.4-RNU4-73P
ENSG00000244278-ENSG00000232512 AP000235.1-AP000233.2
ENSG00000244362-ENSG00000206106 KRTAP19-7-KRTAP22-2
ENSG00000244544-ENSG00000270302 RN7SL446P-AC080078.1
ENSG00000244568-ENSG00000271387 RN7SL654P-AL445228.2
ENSG00000244625-ENSG00000223704 MIATNB-LINC01422
ENSG00000244752-ENSG00000233577 CRYBB2-AL022332.1
ENSG00000245552-ENSG00000201204 AP000787.1-NA
ENSG00000245888-ENSG00000077238 FLJ21408-IL4R
ENSG00000245904-ENSG00000205057 AC025164.1-CLLU1OS
ENSG00000246095-ENSG00000038219 LINC01096-BOD1L1
ENSG00000246223-ENSG00000259097 LINC01550-AL163932.1
ENSG00000246225-ENSG00000255418 AC006299.1-AC090092.1
ENSG00000246228-ENSG00000249375 CASC8-CASC11
ENSG00000246316-ENSG00000251132 AC010230.1-AC094104.2
ENSG00000246375-ENSG00000138642 AC107067.1-HERC6
ENSG00000246582-ENSG00000147457 AC100861.1-CHMP7
ENSG00000246820-ENSG00000166407 AC091013.1-LMO1
ENSG00000247134-ENSG00000265562 AC090204.1-NA
ENSG00000247157-ENSG00000139083 LINC01252-ETV6
ENSG00000247271-ENSG00000254401 ZBED5-AS1-AC111188.1
ENSG00000247516-ENSG00000249782 MIR4458HG-AC027328.1
ENSG00000247708-ENSG00000273396 STX18-AS1-LINC01396
ENSG00000247970-ENSG00000182218 AL160313.1-HHIPL1
ENSG00000248079-ENSG00000265098 DPH6-DT-MIR4510
ENSG00000248079-ENSG00000265098 DPH6-DT-MIR4510
ENSG00000248118-ENSG00000170549 LINC01019-IRX1
ENSG00000248125-ENSG00000186314 AC008700.1-PRELID2
ENSG00000248137-ENSG00000248736 AC094105.1-AC112192.1
ENSG00000248144-ENSG00000196344 ADH1C-ADH7
ENSG00000248172-ENSG00000246640 AC009720.1-PICART1
ENSG00000248199-ENSG00000251983 AC026434.1-RN7SKP157
ENSG00000248210-ENSG00000234828 LINC02355-IQCM
ENSG00000248215-ENSG00000261761 LINC02505-AL136537.2
ENSG00000248223-ENSG00000249199 AC026785.2-AC026785.3
ENSG00000248261-ENSG00000173930 AC008948.1-SLCO4C1
ENSG00000248262-ENSG00000266669 AC108037.1-NA
ENSG00000248285-ENSG00000164197 AC122707.1-RNF180
ENSG00000248296-ENSG00000168916 AC025465.1-ZNF608
ENSG00000248339-ENSG00000251176 LINC02504-AC074254.1
ENSG00000248359-ENSG00000249335 AC010280.1-AC093523.1
ENSG00000248369-ENSG00000251398 AC114741.1-LINC01256
ENSG00000248408-ENSG00000251321 LINC02469-PCAT4
ENSG00000248417-ENSG00000265035 AC097535.1-NA
ENSG00000248428-ENSG00000145777 AC010395.1-TSLP
ENSG00000248434-ENSG00000248456 AC107463.1-LINC02485
ENSG00000248443-ENSG00000249261 AC109464.1-AC109464.2
ENSG00000248456-ENSG00000207188 LINC02485-NA
ENSG00000248457-ENSG00000222717 LINC02220-NA
ENSG00000248474-ENSG00000222551 LINC02122-NA
ENSG00000248478-ENSG00000254018 NA-NA
ENSG00000248479-ENSG00000222765 AC104137.1-RNU2-40P
ENSG00000248533-ENSG00000250003 AC034226.1-LINC02107
ENSG00000248551-ENSG00000249945 AC095050.1-AC131094.1
ENSG00000248555-ENSG00000253321 LINC01339-AC099554.1
ENSG00000248567-ENSG00000056291 AC068721.1-NPFFR2
ENSG00000248587-ENSG00000248539 GDNF-AS1-LINC02117
ENSG00000248605-ENSG00000201016 AC022140.1-RNU6-374P
ENSG00000248673-ENSG00000171617 LINC01331-ENC1
ENSG00000248690-ENSG00000254209 HAS2-AS1-AC104233.1
ENSG00000248693-ENSG00000238674 LINC02100-NA
ENSG00000248708-ENSG00000164180 LINC02144-TMEM161B
ENSG00000248724-ENSG00000249725 NPHP3-AS1-AC079942.1
ENSG00000248733-ENSG00000113448 AC008852.1-PDE4D
ENSG00000248736-ENSG00000249808 AC112192.1-LINC01377
ENSG00000248752-ENSG00000155324 AC010235.1-GRAMD2B
ENSG00000248802-ENSG00000238802 AC078850.2-NA
ENSG00000248837-ENSG00000249645 AC097512.1-AC114912.1
ENSG00000248842-ENSG00000113649 AC011396.1-TCERG1
ENSG00000248859-ENSG00000113763 LINC01574-UNC5A
ENSG00000248870-ENSG00000249100 AC026782.2-AC008885.2
ENSG00000248874-ENSG00000250694 C5orf17-AC010387.1
ENSG00000248884-ENSG00000249588 AC010280.2-AC010280.3
ENSG00000248908-ENSG00000250524 LINC02239-AC106821.1
ENSG00000248912-ENSG00000145431 AC096736.1-PDGFC
ENSG00000248918-ENSG00000207060 AC008808.1-RNU6-480P
ENSG00000248939-ENSG00000250657 AC111198.1-AC097451.1
ENSG00000248975-ENSG00000257636 AL133372.2-G2E3-AS1
ENSG00000248990-ENSG00000249867 AC100773.1-AC090833.1
ENSG00000248995-ENSG00000198671 LINC02231-AC135895.1
ENSG00000249000-ENSG00000249847 AC093722.1-AC104619.2
ENSG00000249008-ENSG00000109674 AC097518.1-NEIL3
ENSG00000249016-ENSG00000164283 AC112198.3-ESM1
ENSG00000249017-ENSG00000250958 AC094108.1-LINC00492
ENSG00000249021-ENSG00000248709 AC008549.2-AC008549.1
ENSG00000249022-ENSG00000109654 AC093599.1-TRIM2
ENSG00000249023-ENSG00000249842 AC010486.2-AC010486.3
ENSG00000249036-ENSG00000156234 AC092674.1-CXCL13
ENSG00000249052-ENSG00000256889 AC093810.1-NA
ENSG00000249073-ENSG00000113583 WSPAR-C5orf15
ENSG00000249111-ENSG00000199780 AC108517.1-RF00019
ENSG00000249128-ENSG00000238904 LINC02215-RNU7-34P
ENSG00000249160-ENSG00000214179 LINC02213-NA
ENSG00000249171-ENSG00000250546 AC021192.1-AC079160.1
ENSG00000249198-ENSG00000266864 AC106822.1-NA
ENSG00000249201-ENSG00000174358 CTD-3080P12.3-SLC6A19
ENSG00000249228-ENSG00000248176 AC068944.1-AC109349.1
ENSG00000249261-ENSG00000249423 AC109464.2-NA
ENSG00000249275-ENSG00000200521 AC093817.1-RF00019
ENSG00000249279-ENSG00000130449 LINC02057-ZSWIM6
ENSG00000249326-ENSG00000248994 CTD-2194D22.4-AC126768.2
ENSG00000249334-ENSG00000207716 AC084048.1-MIR572
ENSG00000249365-ENSG00000248631 NA-NA
ENSG00000249404-ENSG00000264118 AC010445.1-NA
ENSG00000249409-ENSG00000138738 AC025741.1-PRDM5
ENSG00000249413-ENSG00000221563 AC116049.2-MIR1269A
ENSG00000249423-ENSG00000250411 NA-NA
ENSG00000249479-ENSG00000248912 AC096736.2-AC096736.1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249484-ENSG00000155511 LINC01470-GRIA1
ENSG00000249500-ENSG00000038295 LINC01179-TLL1
ENSG00000249513-ENSG00000250241 AC110751.1-AC105383.1
ENSG00000249519-ENSG00000251808 LINC01438-NA
ENSG00000249601-ENSG00000234511 LINC01187-C5orf58
ENSG00000249614-ENSG00000251170 LINC02503-AC004052.1
ENSG00000249618-ENSG00000251326 LINC02465-LINC02479
ENSG00000249628-ENSG00000111186 LINC00942-WNT5B
ENSG00000249639-ENSG00000181965 AC022092.1-NEUROG1
ENSG00000249645-ENSG00000249547 AC114912.1-AC092440.1
ENSG00000249664-ENSG00000271862 AC027338.1-AC104118.1
ENSG00000249675-ENSG00000196104 AC097487.1-SPOCK3
ENSG00000249679-ENSG00000154553 AC106897.1-PDLIM3
ENSG00000249694-ENSG00000254319 NA-AC246817.2
ENSG00000249710-ENSG00000164035 AP001961.1-EMCN
ENSG00000249738-ENSG00000253298 AC008691.1-LINC01845
ENSG00000249742-ENSG00000250971 AC110772.1-AC108474.1
ENSG00000249743-ENSG00000251543 AC116345.1-LINC02230
ENSG00000249747-ENSG00000250658 LINC02374-AC097652.1
ENSG00000249752-ENSG00000250252 AC108156.1-LINC02430
ENSG00000249781-ENSG00000249807 LINC02112-AC034229.1
ENSG00000249787-ENSG00000247877 AC113385.1-AC021086.1
ENSG00000249803-ENSG00000250284 AC112178.1-AC109439.2
ENSG00000249807-ENSG00000260515 AC034229.1-AC034229.2
ENSG00000249808-ENSG00000248118 LINC01377-LINC01019
ENSG00000249825-ENSG00000164300 CTD-2201I18.1-SERINC5
ENSG00000249881-ENSG00000239390 AC008696.2-RN7SL87P
ENSG00000249882-ENSG00000251129 LINC02501-LINC02506
ENSG00000249883-ENSG00000248197 AC104803.1-LINC00290
ENSG00000249892-ENSG00000201676 AC093857.1-RF00019
ENSG00000249917-ENSG00000253672 LINC00536-AC105177.1
ENSG00000249941-ENSG00000251506 AC026415.1-AC010451.3
ENSG00000249984-ENSG00000221810 AC026780.2-NA
ENSG00000249996-ENSG00000263654 AC106786.2-NA
ENSG00000250003-ENSG00000164318 LINC02107-EGFLAM
ENSG00000250024-ENSG00000251310 AC122138.1-AC107391.1
ENSG00000250025-ENSG00000248842 AC011396.2-AC011396.1
ENSG00000250034-ENSG00000248307 AC131956.1-LINC00616
ENSG00000250038-ENSG00000250064 AC109588.1-AC097480.1
ENSG00000250064-ENSG00000243548 AC097480.1-RN7SL101P
ENSG00000250078-ENSG00000251339 AC019133.1-AC017091.1
ENSG00000250095-ENSG00000129595 NREP-AS1-EPB41L4A
ENSG00000250098-ENSG00000252235 AC007370.1-NA
ENSG00000250102-ENSG00000241392 LINC02377-RN7SL205P
ENSG00000250122-ENSG00000170571 AC122694.1-EMB
ENSG00000250126-ENSG00000250777 AC116563.1-AC131956.2
ENSG00000250141-ENSG00000164136 LINC02276-IL15
ENSG00000250150-ENSG00000240772 AC079349.1-RN7SL776P
ENSG00000250155-ENSG00000272103 AC008957.1-AC026741.1
ENSG00000250180-ENSG00000251979 AC074344.2-NA
ENSG00000250190-ENSG00000249228 LINC02364-AC068944.1
ENSG00000250193-ENSG00000246876 AC082650.1-LINC02466
ENSG00000250198-ENSG00000250619 LINC02199-AC021088.1
ENSG00000250263-ENSG00000222859 LINC02509-RN7SKP136
ENSG00000250302-ENSG00000128045 LINC01618-RASL11B
ENSG00000250303-ENSG00000254968 AP002884.1-AP003063.1
ENSG00000250303-ENSG00000254968 AP002884.1-AP003063.1
ENSG00000250303-ENSG00000254968 AP002884.1-AP003063.1
ENSG00000250328-ENSG00000251538 MGC32805-LINC02201
ENSG00000250337-ENSG00000221721 PURPL-NA
ENSG00000250340-ENSG00000250078 LINC02494-AC019133.1
ENSG00000250375-ENSG00000249111 AC097501.2-AC108517.1
ENSG00000250390-ENSG00000255605 AP001790.1-AP000820.1
ENSG00000250421-ENSG00000223149 AC106798.1-NA
ENSG00000250427-ENSG00000250891 LINC02148-LINC02208
ENSG00000250437-ENSG00000214942 LINC02161-AC008448.1
ENSG00000250456-ENSG00000157404 LINC02260-KIT
ENSG00000250524-ENSG00000199911 AC106821.1-RF00019
ENSG00000250543-ENSG00000251471 AC110716.1-AC016933.1
ENSG00000250544-ENSG00000248701 LINC02059-AC008539.1
ENSG00000250546-ENSG00000248749 AC079160.1-AC104063.1
ENSG00000250576-ENSG00000169862 AC012629.1-CTNND2
ENSG00000250588-ENSG00000244040 NA-IL12A-AS1
ENSG00000250597-ENSG00000238694 AC093689.1-RF01210
ENSG00000250599-ENSG00000135917 NA-SLC19A3
ENSG00000250626-ENSG00000250024 AC093909.4-AC122138.1
ENSG00000250632-ENSG00000250986 LINC02171-LINC02600
ENSG00000250668-ENSG00000249638 LINC02123-AC027343.1
ENSG00000250704-ENSG00000170390 AC105343.1-DCLK2
ENSG00000250706-ENSG00000251377 AC079340.1-AC079340.2
ENSG00000250775-ENSG00000205678 AC093730.1-TECRL
ENSG00000250777-ENSG00000250034 AC131956.2-AC131956.1
ENSG00000250786-ENSG00000248525 SNHG18-AC026787.1
ENSG00000250786-ENSG00000248525 SNHG18-AC026787.1
ENSG00000250799-ENSG00000161270 PRODH2-NPHS1
ENSG00000250802-ENSG00000113231 ZBED3-AS1-PDE8B
ENSG00000250803-ENSG00000272139 AC010255.3-AC113349.2
ENSG00000250819-ENSG00000206780 LINC02493-SNORA75B
ENSG00000250831-ENSG00000250437 AC074131.1-LINC02161
ENSG00000250842-ENSG00000248125 AC137770.1-AC008700.1
ENSG00000250865-ENSG00000248330 AC105362.1-LINC00613
ENSG00000250885-ENSG00000113389 LINC02061-NPR3
ENSG00000250889-ENSG00000145700 LINC01336-ANKRD31
ENSG00000250903-ENSG00000164385 GMDS-DT-LINC01600
ENSG00000250903-ENSG00000164385 GMDS-DT-LINC01600
ENSG00000250903-ENSG00000164385 GMDS-DT-LINC01600
ENSG00000250921-ENSG00000260763 LINC02063-AC106799.3
ENSG00000250938-ENSG00000249409 AC108866.1-AC025741.1
ENSG00000250961-ENSG00000248294 AC025470.2-AC008780.1
ENSG00000250971-ENSG00000249747 AC108474.1-LINC02374
ENSG00000251026-ENSG00000239808 LINC02163-RN7SL255P
ENSG00000251041-ENSG00000248673 AC106732.1-LINC01331
ENSG00000251044-ENSG00000248884 AC024579.1-AC010280.2
ENSG00000251048-ENSG00000248238 AC093871.1-LINC02438
ENSG00000251080-ENSG00000205830 AC024132.2-AC024132.1
ENSG00000251081-ENSG00000252470 AC104663.1-RNU6-551P
ENSG00000251129-ENSG00000251329 LINC02506-LINC02353
ENSG00000251132-ENSG00000250242 AC094104.2-AC094104.1
ENSG00000251138-ENSG00000253719 AC090502.1-ATXN7L3B
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
ENSG00000251152-ENSG00000249631 AC025539.1-AC005699.1
